"id" "rt" "err" "stim" "type" "img" "word" "order"
"2101" "6109" 6.4707995037826 0 "SPAN" "word" "low" NA 0.881064605931091
"2102" "6109" 7.09837563859079 0 "SOOPE" "pseudohomophone" NA "less" 0.895275325381592
"2103" "6109" 6.45990445437753 0 "NOAK" "nonword" NA "more" 0.909486044832094
"2104" "6109" 6.45362499889269 0 "KERSE" "pseudohomophone" NA "more" 0.923696764282595
"2105" "6109" 6.69332366826995 0 "EASE" "word" "low" NA 0.937907483733097
"2106" "6109" 6.48004456192665 0 "MAIT" "pseudohomophone" NA "more" 0.952118203183598
"2107" "6109" 6.93147180559945 0 "DEEZ" "nonword" NA "less" 0.9663289226341
"2108" "6109" 7.03174125876313 0 "THRET" "pseudohomophone" NA "more" 0.980539642084601
"2109" "6109" 6.48004456192665 0 "APE" "word" "high" NA 0.994750361535102
"2110" "6109" 6.28226674689601 0 "PRIDE" "word" "low" NA 1.0089610809856
"2111" "6109" 6.58892647753352 0 "MAHRN" "nonword" NA "less" 1.02317180043611
"2112" "6109" 6.69332366826995 0 "SHACK" "word" "high" NA 1.03738251988661
"2113" "6109" 6.49223983502047 0 "ALBUM" "word" NA NA 1.05159323933711
"2114" "6109" 6.35437004079735 0 "BOAST" "word" "low" NA 1.06580395878761
"2115" "6109" 6.35262939631957 0 "JAW" "word" NA NA 1.08001467823811
"2116" "6109" 6.36302810354046 0 "HAIK" "nonword" NA "less" 1.09422539768861
"2117" "6109" 6.361302477573 0 "ACUTE" "word" NA NA 1.10843611713911
"2118" "6109" 6.75343791859778 0 "SACK" "word" "high" NA 1.12264683658962
"2119" "6109" NA 1 "FEAT" "word" "low" NA 1.13685755604012
"2120" "6109" 6.93537044601511 0 "OATH" "word" "low" NA 1.15106827549062
"2121" "6109" 7.54327334670545 0 "FET" "nonword" NA "more" 1.16527899494112
"2122" "6109" 6.59167373200866 0 "LERCE" "nonword" NA "less" 1.17948971439162
"2123" "6109" 6.52356230614951 0 "BRAND" "word" NA NA 1.19370043384212
"2124" "6109" 6.60665018619822 0 "GREE" "nonword" NA "more" 1.20791115329262
"2125" "6109" 6.4425401664682 0 "SPIRE" "word" "low" NA 1.22212187274313
"2126" "6109" 6.35610766069589 0 "BOLD" "word" "low" NA 1.23633259219363
"2127" "6109" 6.6631326959908 0 "PACT" "word" "low" NA 1.25054331164413
"2128" "6109" 6.60934924316738 0 "TAIGE" "nonword" NA "less" 1.26475403109463
"2129" "6109" 6.68210859744981 0 "LEMON" "word" NA NA 1.27896475054513
"2130" "6109" 6.57228254269401 0 "SCOUT" "word" "high" NA 1.29317546999563
"2131" "6109" 7.04490511712937 0 "WITCH" "word" NA NA 1.30738618944613
"2132" "6109" 6.54821910276237 0 "RIOT" "word" NA NA 1.32159690889664
"2133" "6109" 7.29233717617388 0 "DURT" "pseudohomophone" NA "more" 1.33580762834714
"2134" "6109" 6.75925527066369 0 "VOID" "word" NA NA 1.35001834779764
"2135" "6109" 6.9555926083963 0 "RORE" "pseudohomophone" NA "more" 1.36422906724814
"2136" "6109" 6.65929391968364 0 "LOOND" "nonword" NA "less" 1.37843978669864
"2137" "6109" 7.23489842031483 0 "LOAK" "nonword" NA "more" 1.39265050614914
"2138" "6109" 6.79794041297493 0 "FIST" "word" "high" NA 1.40686122559964
"2139" "6109" 6.64639051484773 0 "CHYZE" "nonword" NA "less" 1.42107194505015
"2140" "6109" 6.61338421837956 0 "ACID" "word" NA NA 1.43528266450065
"2141" "6109" NA 1 "MUCK" "word" "low" NA 1.44949338395115
"2142" "6109" 6.72743172485086 0 "CHOART" "nonword" NA "less" 1.46370410340165
"2143" "6109" 6.70318811324086 0 "BOYN" "nonword" NA "less" 1.47791482285215
"2144" "6109" 6.60665018619822 0 "JOYNT" "pseudohomophone" NA "less" 1.49212554230265
"2145" "6109" 6.46769872610435 0 "OAK" "word" NA NA 1.50633626175316
"2146" "6109" 7.33693691370762 0 "TRAX" "pseudohomophone" NA "more" 1.52054698120366
"2147" "6109" 6.62007320653036 0 "GOLPH" "pseudohomophone" NA "less" 1.53475770065416
"2148" "6109" NA 1 "HALT" "word" NA NA 1.54896842010466
"2149" "6109" NA 1 "HERD" "word" "high" NA 1.56317913955516
"2150" "6109" 7.1693500166706 0 "VURSE" "pseudohomophone" NA "more" 1.57738985900566
"2151" "6109" 7.33953769540767 0 "FAWX" "pseudohomophone" NA "less" 1.59160057845616
"2152" "6109" 7.15695636461564 0 "DAWLT" "nonword" NA "less" 1.60581129790667
"2153" "6109" 6.66057514983969 0 "BLURSE" "nonword" NA "more" 1.62002201735717
"2154" "6109" 6.45519856334012 0 "GHOST" "word" NA NA 1.63423273680767
"2155" "6109" 6.22257626807137 0 "SPELL" "word" "low" NA 1.64844345625817
"2156" "6109" 7.03702761468628 0 "SWET" "pseudohomophone" NA "more" 1.66265417570867
"2157" "6109" 7.25134498337221 0 "SANDE" "pseudohomophone" NA "less" 1.67686489515917
"2158" "6109" 6.99117688712121 0 "GREEF" "pseudohomophone" NA "more" 1.69107561460967
"2159" "6109" 6.34388043412633 0 "TIN" "word" NA NA 1.70528633406018
"2160" "6109" 6.46146817635372 0 "ITCH" "word" NA NA 1.71949705351068
"2161" "6110" 6.45833828334479 0 "GHOST" "word" NA NA -1.71949705351068
"2162" "6110" NA 1 "PLEE" "pseudohomophone" NA "more" -1.70528633406018
"2163" "6110" 6.07534603108868 0 "SIN" "word" "low" NA -1.69107561460967
"2164" "6110" 6.34212141872115 0 "VOID" "word" NA NA -1.67686489515917
"2165" "6110" 6.21860011969173 0 "CHIN" "word" "high" NA -1.66265417570867
"2166" "6110" 6.55535689181067 0 "JEEK" "nonword" NA "more" -1.64844345625817
"2167" "6110" 6.14203740558736 0 "FAWX" "pseudohomophone" NA "less" -1.63423273680767
"2168" "6110" 6.27664348934164 0 "BOR" "pseudohomophone" NA "more" -1.62002201735717
"2169" "6110" 6.26339826259162 0 "MOTH" "word" "high" NA -1.60581129790667
"2170" "6110" 6.21860011969173 0 "SNACK" "word" "high" NA -1.59160057845616
"2171" "6110" 6.75227037614174 0 "GOARN" "nonword" NA "less" -1.57738985900566
"2172" "6110" 6.4425401664682 0 "PECK" "word" NA NA -1.56317913955516
"2173" "6110" 6.82546003625531 0 "HAIK" "nonword" NA "less" -1.54896842010466
"2174" "6110" 6.82546003625531 0 "ALBUM" "word" NA NA -1.53475770065416
"2175" "6110" 7.00124562206948 0 "TEECH" "pseudohomophone" NA "more" -1.52054698120366
"2176" "6110" 6.83625927727707 0 "MID" "word" "low" NA -1.50633626175316
"2177" "6110" 6.3750248198281 0 "KERSE" "pseudohomophone" NA "more" -1.49212554230265
"2178" "6110" NA 1 "FEAT" "word" "low" NA -1.47791482285215
"2179" "6110" 6.38350663488401 0 "HASTE" "word" "low" NA -1.46370410340165
"2180" "6110" 6.52941883826223 0 "BERCE" "nonword" NA "less" -1.44949338395115
"2181" "6110" 6.17170059741091 0 "BYE" "word" "low" NA -1.43528266450065
"2182" "6110" 6.61472560020376 0 "SANDE" "pseudohomophone" NA "less" -1.42107194505015
"2183" "6110" 6.27476202124194 0 "CAIK" "pseudohomophone" NA "less" -1.40686122559964
"2184" "6110" 6.3750248198281 0 "NERCE" "pseudohomophone" NA "less" -1.39265050614914
"2185" "6110" 6.15909538849193 0 "SOAP" "word" "high" NA -1.37843978669864
"2186" "6110" 6.69950034016168 0 "STAHR" "pseudohomophone" NA "less" -1.36422906724814
"2187" "6110" 6.52356230614951 0 "DURT" "pseudohomophone" NA "more" -1.35001834779764
"2188" "6110" 6.30627528694802 0 "BYVE" "nonword" NA "less" -1.33580762834714
"2189" "6110" 6.3919171133926 0 "TOOCE" "nonword" NA "less" -1.32159690889664
"2190" "6110" 6.35957386867238 0 "SKI" "word" NA NA -1.30738618944613
"2191" "6110" 6.3456363608286 0 "FET" "nonword" NA "more" -1.29317546999563
"2192" "6110" 6.41017488196617 0 "YAWX" "nonword" NA "less" -1.27896475054513
"2193" "6110" 6.50578406012823 0 "RORE" "pseudohomophone" NA "more" -1.26475403109463
"2194" "6110" 6.52209279817015 0 "TIN" "word" NA NA -1.25054331164413
"2195" "6110" 6.50279004591562 0 "TROAB" "nonword" NA "less" -1.23633259219363
"2196" "6110" NA 1 "CLEEP" "nonword" NA "more" -1.22212187274313
"2197" "6110" 6.23832462503951 0 "ENVY" "word" NA NA -1.20791115329262
"2198" "6110" 6.19236248947487 0 "BLAME" "word" "low" NA -1.19370043384212
"2199" "6110" 6.47850964220857 0 "GREEL" "nonword" NA "more" -1.17948971439162
"2200" "6110" 6.26530121273771 0 "BOAST" "word" "low" NA -1.16527899494112
"2201" "6110" 6.4723462945009 0 "GREEF" "pseudohomophone" NA "more" -1.15106827549062
"2202" "6110" 6.78332520060396 0 "PERCE" "pseudohomophone" NA "less" -1.13685755604012
"2203" "6110" 6.51767127291227 0 "GREE" "nonword" NA "more" -1.12264683658962
"2204" "6110" 6.47389069635227 0 "FERSE" "nonword" NA "more" -1.10843611713911
"2205" "6110" 6.37842618365159 0 "ACID" "word" NA NA -1.09422539768861
"2206" "6110" 6.1779441140506 0 "ZOO" "word" NA NA -1.08001467823811
"2207" "6110" 6.43133108193348 0 "WEECH" "nonword" NA "more" -1.06580395878761
"2208" "6110" 6.35957386867238 0 "LEMON" "word" NA NA -1.05159323933711
"2209" "6110" 6.3578422665081 0 "FAYZE" "pseudohomophone" NA "less" -1.03738251988661
"2210" "6110" 6.20657592672493 0 "BARK" "word" NA NA -1.02317180043611
"2211" "6110" 6.30444880242198 0 "OWE" "word" "low" NA -1.0089610809856
"2212" "6110" 7.51914995766982 0 "BROAL" "nonword" NA "more" -0.994750361535102
"2213" "6110" NA 1 "MURGE" "pseudohomophone" NA "more" -0.980539642084601
"2214" "6110" NA 1 "COUCH" "word" "high" NA -0.9663289226341
"2215" "6110" 6.74170069465205 0 "THRET" "pseudohomophone" NA "more" -0.952118203183598
"2216" "6110" 6.361302477573 0 "ITCH" "word" NA NA -0.937907483733097
"2217" "6110" 6.40025744530882 0 "PATCH" "word" "high" NA -0.923696764282595
"2218" "6110" 6.17378610390194 0 "BUG" "word" "high" NA -0.909486044832094
"2219" "6110" 6.54965074223381 0 "NADA" "word" NA NA -0.895275325381592
"2220" "6110" 6.3919171133926 0 "PRIM" "word" "low" NA -0.881064605931091
"2221" "6110" 6.68210859744981 0 "PRONE" "word" "low" NA -0.852643167030088
"2222" "6110" 6.54965074223381 0 "LERCE" "nonword" NA "less" -0.838432447579586
"2223" "6110" 6.58617165485467 0 "NANDE" "nonword" NA "less" -0.824221728129085
"2224" "6110" 6.35262939631957 0 "FAD" "word" "low" NA -0.810011008678583
"2225" "6110" 6.98193467715639 0 "HUE" "word" "low" NA -0.795800289228082
"2226" "6110" 6.20253551718792 0 "FAME" "word" NA NA -0.78158956977758
"2227" "6110" 6.36990098282823 0 "BOLT" "word" "high" NA -0.767378850327079
"2228" "6110" 6.69208374250663 0 "JITE" "nonword" NA "more" -0.753168130876578
"2229" "6110" 6.4150969591716 0 "TAIZE" "nonword" NA "less" -0.738957411426076
"2230" "6110" 6.32793678372919 0 "ROOT" "word" "high" NA -0.724746691975575
"2231" "6110" 6.28226674689601 0 "LAG" "word" "low" NA -0.710535972525073
"2232" "6110" 6.67329796776765 0 "CLAIVE" "nonword" NA "less" -0.696325253074572
"2233" "6110" 6.18414889093748 0 "SPICE" "word" "high" NA -0.68211453362407
"2234" "6110" 6.82219739062049 0 "COMB" "word" "high" NA -0.667903814173569
"2235" "6110" 6.20455776256869 0 "MODE" "word" "low" NA -0.653693094723067
"2236" "6110" 6.24027584517077 0 "SPELL" "word" "low" NA -0.639482375272566
"2237" "6110" 6.54821910276237 0 "RAFT" "word" "high" NA -0.625271655822064
"2238" "6110" NA 1 "GOAST" "pseudohomophone" NA "more" -0.611060936371563
"2239" "6110" 7.19443685110033 0 "HAIT" "pseudohomophone" NA "more" -0.596850216921061
"2240" "6110" 6.52795791762255 0 "DRAIN" "word" NA NA -0.58263949747056
"2241" "6110" 7.09423484592476 0 "REET" "nonword" NA "more" -0.568428778020059
"2242" "6110" 6.31716468674728 0 "OAK" "word" NA NA -0.554218058569557
"2243" "6110" 6.54678541076052 0 "SHED" "word" NA NA -0.540007339119056
"2244" "6110" 6.24416690066374 0 "MOCK" "word" "low" NA -0.525796619668554
"2245" "6110" 6.26149168432104 0 "APE" "word" "high" NA -0.511585900218053
"2246" "6110" 6.24610676548156 0 "PRIDE" "word" "low" NA -0.497375180767551
"2247" "6110" 6.7202201551353 0 "SWAIT" "nonword" NA "more" -0.48316446131705
"2248" "6110" 6.61338421837956 0 "SOOPE" "pseudohomophone" NA "less" -0.468953741866548
"2249" "6110" 6.60258789218934 0 "BRAND" "word" NA NA -0.454743022416047
"2250" "6110" 6.89264164117209 0 "VASE" "word" "high" NA -0.440532302965545
"2251" "6110" 6.76849321164863 0 "NAYVY" "pseudohomophone" NA "less" -0.426321583515044
"2252" "6110" 6.78105762593618 0 "WAIK" "pseudohomophone" NA "less" -0.412110864064542
"2253" "6110" NA 1 "LEEP" "pseudohomophone" NA "more" -0.397900144614041
"2254" "6110" 6.46769872610435 0 "ACUTE" "word" NA NA -0.383689425163539
"2255" "6110" 6.28599809450886 0 "POP" "word" NA NA -0.369478705713038
"2256" "6110" 6.69456205852109 0 "CHAOS" "word" NA NA -0.355267986262537
"2257" "6110" NA 1 "WHIM" "word" "low" NA -0.341057266812035
"2258" "6110" 6.94985645500077 0 "NOIZE" "pseudohomophone" NA "less" -0.326846547361534
"2259" "6110" 6.43454651878745 0 "BLINK" "word" "high" NA -0.312635827911032
"2260" "6110" 6.57368016696065 0 "LOOND" "nonword" NA "less" -0.298425108460531
"2261" "6110" 6.67076632084587 0 "CHACE" "pseudohomophone" NA "more" -0.284214389010029
"2262" "6110" 6.36302810354046 0 "SHACK" "word" "high" NA -0.270003669559528
"2263" "6110" 6.8001700683022 0 "OATH" "word" "low" NA -0.255792950109026
"2264" "6110" NA 1 "RADE" "pseudohomophone" NA "more" -0.241582230658525
"2265" "6110" 6.50428817353665 0 "SOIZE" "nonword" NA "less" -0.227371511208023
"2266" "6110" 6.65415252018322 0 "MAIT" "pseudohomophone" NA "more" -0.213160791757522
"2267" "6110" 6.24997524225948 0 "BLAND" "word" "low" NA -0.19895007230702
"2268" "6110" 6.2363695902037 0 "SWORN" "word" "low" NA -0.184739352856519
"2269" "6110" 6.31535800152233 0 "WITCH" "word" NA NA -0.170528633406018
"2270" "6110" 6.28599809450886 0 "BLADE" "word" "high" NA -0.156317913955516
"2271" "6110" 6.62406522779989 0 "MEEL" "pseudohomophone" NA "more" -0.142107194505015
"2272" "6110" 6.46146817635372 0 "FALCE" "pseudohomophone" NA "less" -0.127896475054513
"2273" "6110" 6.40357419793482 0 "NACE" "nonword" NA "more" -0.113685755604012
"2274" "6110" 6.45204895443723 0 "LAYVY" "nonword" NA "less" -0.0994750361535102
"2275" "6110" 6.84800527457636 0 "MUCK" "word" "low" NA -0.0852643167030088
"2276" "6110" 6.13556489108174 0 "RUDE" "word" "low" NA -0.0710535972525073
"2277" "6110" 6.51174532964473 0 "SCOUT" "word" "high" NA -0.0568428778020059
"2278" "6110" NA 1 "MOLE" "word" "high" NA -0.0426321583515044
"2279" "6110" 6.99759598298193 0 "TACT" "word" "low" NA -0.0284214389010029
"2280" "6110" 6.20657592672493 0 "MILD" "word" "low" NA -0.0142107194505015
"2281" "6110" 6.82871207164168 0 "FAWLT" "pseudohomophone" NA "less" 0.0142107194505015
"2282" "6110" 6.77650699237218 0 "SWET" "pseudohomophone" NA "more" 0.0284214389010029
"2283" "6110" NA 1 "GRIM" "word" "low" NA 0.0426321583515044
"2284" "6110" 7.23201033166476 0 "TOLPH" "nonword" NA "less" 0.0568428778020059
"2285" "6110" NA 1 "HERD" "word" "high" NA 0.0710535972525073
"2286" "6110" 6.47697236288968 0 "DRALE" "nonword" NA "more" 0.0852643167030088
"2287" "6110" 6.5191472879404 0 "LOAST" "nonword" NA "more" 0.0994750361535102
"2288" "6110" 6.43615036836943 0 "NEET" "pseudohomophone" NA "more" 0.113685755604012
"2289" "6110" 6.58617165485467 0 "PRORE" "nonword" NA "more" 0.127896475054513
"2290" "6110" 6.40687998606931 0 "LOAK" "nonword" NA "more" 0.142107194505015
"2291" "6110" 6.26149168432104 0 "PET" "word" "high" NA 0.156317913955516
"2292" "6110" 6.3919171133926 0 "TRAX" "pseudohomophone" NA "more" 0.170528633406018
"2293" "6110" 6.32076829425058 0 "ROYNT" "nonword" NA "less" 0.184739352856519
"2294" "6110" 6.30261897574491 0 "BOYN" "nonword" NA "less" 0.19895007230702
"2295" "6110" 6.54821910276237 0 "JAW" "word" NA NA 0.213160791757522
"2296" "6110" 6.37672694789863 0 "SLAHR" "nonword" NA "less" 0.227371511208023
"2297" "6110" 6.57228254269401 0 "BLEEK" "pseudohomophone" NA "more" 0.241582230658525
"2298" "6110" 6.27664348934164 0 "COYN" "pseudohomophone" NA "less" 0.255792950109026
"2299" "6110" 6.4425401664682 0 "CHOART" "nonword" NA "less" 0.270003669559528
"2300" "6110" 6.34388043412633 0 "JOOCE" "pseudohomophone" NA "less" 0.284214389010029
"2301" "6110" NA 1 "DIRE" "word" "low" NA 0.298425108460531
"2302" "6110" 6.68586094706836 0 "KISS" "word" NA NA 0.312635827911032
"2303" "6110" NA 1 "SPIRE" "word" "low" NA 0.326846547361534
"2304" "6110" 6.37842618365159 0 "SHURT" "pseudohomophone" NA "more" 0.341057266812035
"2305" "6110" 6.30444880242198 0 "PRYZE" "pseudohomophone" NA "less" 0.355267986262537
"2306" "6110" 6.21460809842219 0 "PAIK" "nonword" NA "less" 0.369478705713038
"2307" "6110" 6.09807428216624 0 "MAHRN" "nonword" NA "less" 0.383689425163539
"2308" "6110" 6.47543271670409 0 "OBEY" "word" NA NA 0.397900144614041
"2309" "6110" NA 1 "PACT" "word" "low" NA 0.412110864064542
"2310" "6110" 6.42648845745769 0 "PEEZ" "pseudohomophone" NA "less" 0.426321583515044
"2311" "6110" 6.45676965557216 0 "BLURSE" "nonword" NA "more" 0.440532302965545
"2312" "6110" 6.74405918631135 0 "SACK" "word" "high" NA 0.454743022416047
"2313" "6110" 7.45298232946546 0 "ALE" "word" "low" NA 0.468953741866548
"2314" "6110" 6.63987583382654 0 "CHYZE" "nonword" NA "less" 0.48316446131705
"2315" "6110" NA 1 "MOOR" "word" "low" NA 0.497375180767551
"2316" "6110" 6.35088571671474 0 "BALCE" "nonword" NA "less" 0.511585900218053
"2317" "6110" 6.26149168432104 0 "CREEM" "pseudohomophone" NA "more" 0.525796619668554
"2318" "6110" 6.37842618365159 0 "GUY" "word" "high" NA 0.540007339119056
"2319" "6110" 6.64768837356333 0 "JOAK" "pseudohomophone" NA "more" 0.554218058569557
"2320" "6110" 6.52502965784346 0 "GLOAB" "pseudohomophone" NA "less" 0.568428778020059
"2321" "6110" 6.37842618365159 0 "LASH" "word" NA NA 0.58263949747056
"2322" "6110" 6.51471269087253 0 "STAIN" "word" "high" NA 0.596850216921061
"2323" "6110" 6.70073110954781 0 "DEEF" "nonword" NA "more" 0.611060936371563
"2324" "6110" 6.42648845745769 0 "PIN" "word" "high" NA 0.625271655822064
"2325" "6110" 6.93828448401696 0 "DRAIVE" "nonword" NA "less" 0.639482375272566
"2326" "6110" 6.18208490671663 0 "JOYNT" "pseudohomophone" NA "less" 0.653693094723067
"2327" "6110" 6.45833828334479 0 "SMOAK" "pseudohomophone" NA "more" 0.667903814173569
"2328" "6110" 6.37331978957701 0 "BARN" "word" "high" NA 0.68211453362407
"2329" "6110" 6.26909628370626 0 "KLOR" "nonword" NA "more" 0.696325253074572
"2330" "6110" 6.4118182677099 0 "MENU" "word" NA NA 0.710535972525073
"2331" "6110" NA 1 "STILE" "word" "low" NA 0.724746691975575
"2332" "6110" 6.31173480915291 0 "NAFF" "nonword" NA "more" 0.738957411426076
"2333" "6110" 6.22059017009974 0 "DYVE" "pseudohomophone" NA "less" 0.753168130876578
"2334" "6110" 6.48616078894409 0 "FLAME" "word" NA NA 0.767378850327079
"2335" "6110" 7.01660968389422 0 "EASE" "word" "low" NA 0.78158956977758
"2336" "6110" 6.91174730025167 0 "JALE" "pseudohomophone" NA "more" 0.795800289228082
"2337" "6110" 6.62406522779989 0 "BOAL" "pseudohomophone" NA "more" 0.810011008678583
"2338" "6110" 6.42324696353352 0 "LAFF" "pseudohomophone" NA "more" 0.824221728129085
"2339" "6110" 6.66057514983969 0 "RIOT" "word" NA NA 0.838432447579586
"2340" "6110" 6.80239476332431 0 "CROW" "word" "high" NA 0.852643167030088
"2341" "6110" 6.31535800152233 0 "BIN" "word" NA NA 0.881064605931091
"2342" "6110" 6.45047042214418 0 "MURT" "nonword" NA "more" 0.895275325381592
"2343" "6110" 6.32256523992728 0 "TEAR" "word" NA NA 0.909486044832094
"2344" "6110" 6.36475075685191 0 "JAM" "word" "high" NA 0.923696764282595
"2345" "6110" 7.47533923656674 0 "SPAN" "word" "low" NA 0.937907483733097
"2346" "6110" NA 1 "TRAM" "word" "low" NA 0.952118203183598
"2347" "6110" 6.58340922215876 0 "CAP" "word" "high" NA 0.9663289226341
"2348" "6110" 6.33505425149806 0 "WAX" "word" NA NA 0.980539642084601
"2349" "6110" 6.3750248198281 0 "MASK" "word" "high" NA 0.994750361535102
"2350" "6110" 6.3456363608286 0 "PIPE" "word" "high" NA 1.0089610809856
"2351" "6110" 7.02108396428914 0 "TRALE" "pseudohomophone" NA "more" 1.02317180043611
"2352" "6110" NA 1 "BIKE" "word" "high" NA 1.03738251988661
"2353" "6110" 6.49677499018586 0 "VAYK" "nonword" NA "less" 1.05159323933711
"2354" "6110" 6.41345895716736 0 "GOAT" "word" NA NA 1.06580395878761
"2355" "6110" 6.72383244082121 0 "FURT" "nonword" NA "more" 1.08001467823811
"2356" "6110" 6.49223983502047 0 "BAHRN" "pseudohomophone" NA "less" 1.09422539768861
"2357" "6110" 6.35610766069589 0 "DAMP" "word" NA NA 1.10843611713911
"2358" "6110" 6.82328612235569 0 "SPOART" "pseudohomophone" NA "less" 1.12264683658962
"2359" "6110" 6.42162226780652 0 "PALM" "word" "high" NA 1.13685755604012
"2360" "6110" NA 1 "WARN" "word" "low" NA 1.15106827549062
"2361" "6110" 7.00488198971286 0 "NAIT" "nonword" NA "more" 1.16527899494112
"2362" "6110" 6.39526159811545 0 "THAYZE" "nonword" NA "less" 1.17948971439162
"2363" "6110" 6.23441072571837 0 "DAM" "word" "high" NA 1.19370043384212
"2364" "6110" 7.01211529430638 0 "CAFE" "word" NA NA 1.20791115329262
"2365" "6110" 7.46794233228585 0 "BOLD" "word" "low" NA 1.22212187274313
"2366" "6110" 6.27852142416584 0 "SOCK" "word" "high" NA 1.23633259219363
"2367" "6110" 6.53087762772588 0 "BRAX" "nonword" NA "more" 1.25054331164413
"2368" "6110" 6.63331843328038 0 "DIM" "word" NA NA 1.26475403109463
"2369" "6110" 6.60123011872888 0 "BRAIVE" "pseudohomophone" NA "less" 1.27896475054513
"2370" "6110" 6.66440902035041 0 "FIST" "word" "high" NA 1.29317546999563
"2371" "6110" 6.4085287910595 0 "BELT" "word" "high" NA 1.30738618944613
"2372" "6110" 7.24136628332232 0 "DAIZE" "pseudohomophone" NA "less" 1.32159690889664
"2373" "6110" 6.51174532964473 0 "DAWLT" "nonword" NA "less" 1.33580762834714
"2374" "6110" 6.51471269087253 0 "RAIGE" "pseudohomophone" NA "less" 1.35001834779764
"2375" "6110" 6.63068338564237 0 "GRAIVE" "pseudohomophone" NA "less" 1.36422906724814
"2376" "6110" 6.40522845803084 0 "JUNK" "word" NA NA 1.37843978669864
"2377" "6110" 6.89365635460264 0 "TITE" "pseudohomophone" NA "more" 1.39265050614914
"2378" "6110" 6.71417052990947 0 "CADE" "nonword" NA "more" 1.40686122559964
"2379" "6110" 6.35088571671474 0 "DEEZ" "nonword" NA "less" 1.42107194505015
"2380" "6110" 6.7093043402583 0 "VICE" "word" "low" NA 1.43528266450065
"2381" "6110" 6.39859493453521 0 "LAP" "word" NA NA 1.44949338395115
"2382" "6110" 6.54391184556479 0 "SHELL" "word" "high" NA 1.46370410340165
"2383" "6110" 6.31535800152233 0 "RAYK" "pseudohomophone" NA "less" 1.47791482285215
"2384" "6110" 6.51174532964473 0 "ELITE" "word" NA NA 1.49212554230265
"2385" "6110" 6.4425401664682 0 "BOOPE" "nonword" NA "less" 1.50633626175316
"2386" "6110" 6.28599809450886 0 "NEEM" "nonword" NA "more" 1.52054698120366
"2387" "6110" 6.62273632394984 0 "FUR" "word" "high" NA 1.53475770065416
"2388" "6110" 6.87523208727658 0 "VURSE" "pseudohomophone" NA "more" 1.54896842010466
"2389" "6110" 6.5410299991899 0 "BAN" "word" "low" NA 1.56317913955516
"2390" "6110" 6.53378883793334 0 "FAN" "word" "high" NA 1.57738985900566
"2391" "6110" 6.52356230614951 0 "LALE" "nonword" NA "more" 1.59160057845616
"2392" "6110" 6.29156913955832 0 "NOAK" "nonword" NA "more" 1.60581129790667
"2393" "6110" 6.26149168432104 0 "GOLPH" "pseudohomophone" NA "less" 1.62002201735717
"2394" "6110" NA 1 "BOG" "word" "low" NA 1.63423273680767
"2395" "6110" 6.24027584517077 0 "TAIGE" "nonword" NA "less" 1.64844345625817
"2396" "6110" NA 1 "HALT" "word" NA NA 1.66265417570867
"2397" "6110" 6.46925031679577 0 "SHET" "nonword" NA "more" 1.67686489515917
"2398" "6110" 6.64378973314767 0 "HOARN" "pseudohomophone" NA "less" 1.69107561460967
"2399" "6110" 6.31173480915291 0 "TURGE" "nonword" NA "more" 1.70528633406018
"2400" "6110" 6.22059017009974 0 "WOOND" "pseudohomophone" NA "less" 1.71949705351068
"2401" "6111" 6.47697236288968 0 "HAIK" "nonword" NA "less" -1.71949705351068
"2402" "6111" 6.18414889093748 0 "DRAIVE" "nonword" NA "less" -1.70528633406018
"2403" "6111" 6.25190388316589 0 "CADE" "nonword" NA "more" -1.69107561460967
"2404" "6111" 6.42324696353352 0 "FAME" "word" NA NA -1.67686489515917
"2405" "6111" 6.77650699237218 0 "NAFF" "nonword" NA "more" -1.66265417570867
"2406" "6111" 6.36990098282823 0 "BLAME" "word" "low" NA -1.64844345625817
"2407" "6111" 6.62007320653036 0 "LOAST" "nonword" NA "more" -1.63423273680767
"2408" "6111" 6.55250788703459 0 "WITCH" "word" NA NA -1.62002201735717
"2409" "6111" 6.65157187358973 0 "PRORE" "nonword" NA "more" -1.60581129790667
"2410" "6111" 6.55250788703459 0 "ELITE" "word" NA NA -1.59160057845616
"2411" "6111" NA 1 "EASE" "word" "low" NA -1.57738985900566
"2412" "6111" 7.88645727097769 0 "BAN" "word" "low" NA -1.56317913955516
"2413" "6111" 7.10824413973154 0 "PECK" "word" NA NA -1.54896842010466
"2414" "6111" 6.51323011091231 0 "BOAL" "pseudohomophone" NA "more" -1.53475770065416
"2415" "6111" 6.36475075685191 0 "CHACE" "pseudohomophone" NA "more" -1.52054698120366
"2416" "6111" 7.00306545878646 0 "PIN" "word" "high" NA -1.50633626175316
"2417" "6111" 6.66057514983969 0 "WAIK" "pseudohomophone" NA "less" -1.49212554230265
"2418" "6111" NA 1 "STILE" "word" "low" NA -1.47791482285215
"2419" "6111" 6.31535800152233 0 "BLINK" "word" "high" NA -1.46370410340165
"2420" "6111" NA 1 "WHIM" "word" "low" NA -1.44949338395115
"2421" "6111" 6.67834211465433 0 "WARN" "word" "low" NA -1.43528266450065
"2422" "6111" 6.68461172766793 0 "SPICE" "word" "high" NA -1.42107194505015
"2423" "6111" 6.40522845803084 0 "REET" "nonword" NA "more" -1.40686122559964
"2424" "6111" 6.35957386867238 0 "GRAIVE" "pseudohomophone" NA "less" -1.39265050614914
